"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"161","15622","California Ave & Montrose Ave",41.961068,-87.695439,92,85,15,14,63,61,177,124,29
"162","15623","Campbell Ave & Montrose Ave",41.96152593287,-87.6911650414,126,124,66,61,52,50,250,102,127
"163","15624","Avondale Ave & Irving Park Rd",41.953393,-87.732002,50,43,36,33,12,7,93,19,69
"164","15628","California Ave & Byron St",41.95216219326,-87.698051113,73,65,39,30,27,30,138,57,69
"165","15631","Troy St & Elston Ave",41.9452256666667,-87.7066048333333,54,63,23,25,27,37,117,64,48
"166","15632","Talman Ave & Addison St",41.9466366666667,-87.6945865,45,39,23,21,16,14,84,30,44
"167","15634","Western Ave & Roscoe St",41.943034,-87.687288,83,78,24,25,46,43,161,89,49
"168","15640","Avers Ave & Belmont Ave",41.939408,-87.723574,34,26,20,13,10,12,60,22,33
"169","15642","California Ave & Fletcher St",41.9384746666667,-87.6979696666667,90,80,37,36,31,30,170,61,73
"170","15643","Kosciuszko Park",41.9305523333333,-87.7238858333333,83,81,52,54,27,20,164,47,106
"171","15644","Central Park Ave & Elbridge Ave",41.935375,-87.716785,87,81,54,52,26,23,168,49,106
"172","15645","Richmond St & Diversey Ave",41.93190196886,-87.7011951301,51,47,21,22,24,18,98,42,43
"173","15646","California Ave & Altgeld St",41.92669,-87.697668,117,136,80,83,32,46,253,78,163
"174","15648","Campbell Ave & Fullerton Ave",41.9246095,-87.6892706666667,122,106,86,75,30,27,228,57,161
"175","15650","Spaulding Ave & Armitage Ave",41.9170976666667,-87.7102541666667,68,86,43,47,22,37,154,59,90
"176","15651","Humboldt Blvd & Armitage Ave",41.9175353333333,-87.7018556666667,116,105,62,60,45,39,221,84,122
"177","15652","Central Park Ave & North Ave",41.90965687563,-87.7166319516,30,29,20,21,10,7,59,17,41
"178","15653","Troy St & North Ave",41.9098296666667,-87.7053371666667,88,85,53,52,29,30,173,59,105
"179","15654","Spaulding Ave & Division St",41.902706,-87.709219,52,45,28,27,20,14,97,34,55
"180","15655","Albany Ave & Bloomingdale Ave",41.914026,-87.705126,116,111,79,82,26,23,227,49,161
"181","15664","Artesian Ave & Hubbard St",41.8894936666667,-87.6881951666667,65,66,44,36,18,25,131,43,80
"182","15666","California Ave & Lake St",41.88445395657,-87.6962981368,15,16,4,4,9,10,31,19,8
"183","15667","Western Ave & Monroe St",41.8797877089,-87.686112808,52,54,28,27,19,24,106,43,55
"184","15668","Western Ave & Congress Pkwy",41.87474885079,-87.6864452757,45,65,25,24,16,38,110,54,49
"185","15682","Kedzie Ave & Roosevelt Rd",41.8665325,-87.7064933333333,2,3,2,2,0,0,5,0,4
"186","15685","Central Park Ave & Ogden Ave",41.8540635038745,-87.7151173353195,21,13,10,10,10,3,34,13,20
"187","15686","Kedzie Ave & 21st St",41.8535276666667,-87.705035,12,9,4,2,6,4,21,10,6
"188","15687","Central Park Ave & 24th St",41.8481,-87.715068,2,1,1,1,1,0,3,0,2
"189","15689","California Ave & 23rd Pl",41.84910969176,-87.6951398068,40,33,6,7,32,24,73,56,13
"190","15691","Albany Ave & 26th St",41.844475,-87.702013,5,6,1,1,2,3,11,5,2
"191","15692","California Ave & 26th St",41.844045,-87.6952808333333,10,10,8,9,1,1,20,2,17
"192","16010","Keystone Ave & Fullerton Ave",41.92459,-87.72785,25,32,19,21,4,10,57,14,40
"193","16806","Bosworth Ave & Howard St",42.019537,-87.669563,35,31,14,14,20,16,66,36,28
"194","16903","Cicero Ave & Lake St",41.8868601666667,-87.7453975,13,4,5,2,7,2,17,9,7
"195","16905","Central Ave & Lake St",41.887664,-87.765469,3,6,1,1,2,5,9,7,2
"196","16906","Austin Blvd & Lake St",41.887919,-87.774446,7,5,2,2,5,3,12,8,4
"197","16907","Central Park Blvd & 5th Ave",41.875663,-87.7155598333333,3,3,2,2,1,1,6,2,4
"198","16912","Cicero Ave & Flournoy St",41.872131,-87.746619,1,0,0,0,1,0,0,0,0
"199","16913","Cicero Ave & Quincy St",41.877613,-87.745405,6,3,2,0,4,2,9,6,0
"200","16915","Central Ave & Harrison St",41.872993,-87.764499,0,0,0,0,0,0,0,0,0
"201","16916","Central Ave & Madison St",41.880121,-87.763238,0,0,0,0,0,0,0,0,0
"202","16918","Austin Blvd & Madison St",41.8802958333333,-87.7744738333333,2,3,2,3,0,0,5,0,5
"203","16920","Central Ave & Chicago Ave",41.894958,-87.764902,41,33,9,8,30,24,74,54,17
"204","16921","Austin Blvd & Chicago Ave",41.8948753333333,-87.7742986666667,10,9,4,4,6,4,19,10,8
"205","16932","Ashland Ave & Pershing Rd",41.823455,-87.6656176666667,9,7,2,2,3,3,16,6,4
"206","16933","Morgan St & Pershing Rd",41.823613,-87.650931,3,12,0,0,3,9,15,12,0
"207","16937","Ashland Ave & McDowell Ave",41.80887,-87.66454,16,13,4,2,12,11,29,23,6
"208","16940","Ashland Ave & 50th St",41.803023,-87.664699,4,6,1,2,3,4,10,7,3
"209","16943","Ashland Ave & Garfield Blvd",41.7929163333333,-87.6644581666667,1,1,1,1,0,0,2,0,2
"210","16948","Ashland Ave & 63rd St",41.779374,-87.664843,7,7,3,4,4,3,14,7,7
"211","16950","Ashland Ave & 66th St",41.774074,-87.663815,5,5,4,4,1,1,10,2,8
"212","16953","Vincennes Ave & 75th St",41.75797,-87.63121,3,1,0,0,3,1,4,4,0
"213","16970","Bennett Ave & 79th St",41.751785,-87.578496,0,0,0,0,0,0,0,0,0
"214","16991","Milwaukee Ave & Cuyler Ave",41.9545093333333,-87.7496545,14,23,9,11,5,7,37,12,20
"215","16994","Kilbourn Ave & Milwaukee Ave",41.948818,-87.74002,24,19,8,6,12,10,43,22,14
"216","17660","California Ave & Cortez St",41.900363,-87.696704,120,109,56,50,57,53,229,110,106
"217","18003","Fairbanks St & Superior St",41.895748,-87.620104,370,398,116,114,222,248,768,470,230
"218","18016","Bernard St & Elston Ave",41.949923,-87.713949,66,59,31,30,28,24,125,52,61
"219","18017","Central Park Ave & Bloomingdale Ave",41.914166,-87.716755,74,76,10,13,49,48,150,97,23
