"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"1","","",41.92,-87.7,8625,10277,8625,9991,0,0,18902,0,18616
"2","13001","Michigan Ave & Washington St",41.8839840647265,-87.6246839761734,392,400,65,58,295,316,792,611,123
"3","13006","LaSalle St & Washington St",41.882664,-87.63253,398,370,100,93,289,273,768,562,193
"4","13008","Millennium Park",41.881032,-87.624084,276,323,54,49,165,198,599,363,103
"5","13011","Canal St & Adams St",41.8799025,-87.6402908333333,336,366,94,92,236,256,702,492,186
"6","13016","St. Clair St & Erie St",41.8941505,-87.6226575,751,759,168,170,577,576,1510,1153,338
"7","13017","Franklin St & Chicago Ave",41.8967881666667,-87.6357818333333,323,311,90,82,226,224,634,450,172
"8","13021","Clinton St & Lake St",41.8854586666667,-87.641879,377,380,104,99,272,279,757,551,203
"9","13022","Streeter Dr & Grand Ave",41.892278,-87.612043,221,199,44,40,152,132,420,284,84
"10","13028","900 W Harrison St",41.874754,-87.649807,120,112,19,16,93,92,232,185,35
"11","13029","Field Museum",41.865312,-87.617867,37,41,3,3,22,22,78,44,6
"12","13033","Milwaukee Ave & Grand Ave",41.891578,-87.648384,349,354,154,142,192,205,703,397,296
"13","13034","Michigan Ave & Pearson St",41.89766,-87.62351,190,209,50,47,133,152,399,285,97
"14","13036","Michigan Ave & Madison St",41.882134,-87.625125,246,256,71,66,160,176,502,336,137
"15","13037","Clinton St & Tilden St",41.875885,-87.640795,63,61,22,22,41,39,124,80,44
"16","13042","Michigan Ave & Oak St",41.9010013333333,-87.6237325,228,286,64,63,150,196,514,346,127
"17","13045","Dearborn St & Erie St",41.8941976666667,-87.6294278333333,925,1009,411,402,486,586,1934,1072,813
"18","13050","State St & Kinzie St",41.889187,-87.627754,337,351,60,71,267,265,688,532,131
"19","13053","Green St & Randolph St",41.883668,-87.64867,231,296,65,63,164,230,527,394,128
"20","13056","Canal St & Monroe St",41.88169,-87.63953,99,92,30,29,67,61,191,128,59
"21","13058","Dayton St & North Ave",41.9105780349,-87.6494219288,243,240,73,69,163,164,483,327,142
"22","13059","Bissell St & Armitage Ave",41.9185081666667,-87.6522606666667,334,375,94,92,230,274,709,504,186
"23","13061","Ashland Ave & Division St",41.9034095,-87.6679821666667,389,402,121,117,255,277,791,532,238
"24","13063","Sheridan Rd & Irving Park Rd",41.954245,-87.654406,412,379,69,72,335,306,791,641,141
"25","13068","Western Ave & Winnebago Ave",41.91552,-87.687022,206,189,97,90,107,99,395,206,187
"26","13071","Southport Ave & Roscoe St",41.943739,-87.66402,363,379,95,93,265,283,742,548,188
"27","13073","Ashland Ave & Lake St",41.8858988333333,-87.6671925,62,37,16,10,44,24,99,68,26
"28","13074","Broadway & Wilson Ave",41.965221,-87.658139,157,174,55,54,102,117,331,219,109
"29","13075","Wentworth Ave & Cermak Rd",41.8530845574128,-87.6319313049316,80,93,13,12,64,76,173,140,25
"30","13080","Hermitage Ave & Polk St",41.871514,-87.669886,1,2,0,0,0,0,3,0,0
"31","13081","Ogden Ave & Congress Pkwy",41.87501,-87.67328,78,68,27,27,51,40,146,91,54
"32","13083","Indiana Ave & 40th St",41.82168,-87.6216,10,15,2,2,6,8,25,14,4
"33","13084","California Ave & Milwaukee Ave",41.922695,-87.697153,154,149,90,79,63,66,303,129,169
"34","13085","Kedzie Ave & Milwaukee Ave",41.929567,-87.707857,180,181,72,67,105,112,361,217,139
"35","13089","Damen Ave & Cullerton St",41.8549665187539,-87.6756995916366,30,30,10,8,20,22,60,42,18
"36","13091","Western Ave & 21st St",41.854057,-87.6858516666667,74,69,40,37,31,30,143,61,77
"37","13096","California Ave & 21st St",41.8538040657915,-87.6957423985004,24,27,5,6,18,19,51,37,11
"38","13099","Halsted St & 18th St",41.857499,-87.646277,49,58,11,12,37,45,107,82,23
"39","13102","Calumet Ave & 18th St",41.857611,-87.619407,142,142,42,44,97,96,284,193,86
"40","13108","Broadway & Argyle St",41.973815,-87.65966,132,124,25,21,104,102,256,206,46
"41","13109","Broadway & Berwyn Ave",41.978353,-87.659753,172,161,36,28,130,131,333,261,64
"42","13124","Cannon Dr & Fullerton Ave",41.9267559875,-87.6344287848,52,46,15,14,34,28,98,62,29
"43","13128","Clark St & North Ave",41.9118978333333,-87.631956,168,153,37,30,126,118,321,244,67
"44","13132","Damen Ave & Chicago Ave",41.895769,-87.67722,222,258,61,61,160,197,480,357,122
"45","13133","Damen Ave & Cortland St",41.9159738333333,-87.6773653333333,169,190,54,48,112,137,359,249,102
"46","13134","Damen Ave & Madison St",41.881443,-87.674896,49,43,28,23,19,19,92,38,51
"47","13135","Blue Island Ave & 18th St",41.857556,-87.661535,123,137,21,20,99,116,260,215,41
"48","13136","Damen Ave & Division St",41.903266,-87.678435,160,174,32,31,123,141,334,264,63
"49","13137","Broadway & Barry Ave",41.9375823160063,-87.6440978050232,580,585,131,126,442,451,1165,893,257
"50","13138","Canal St & Jackson Blvd",41.877245,-87.639366,95,103,38,34,57,66,198,123,72
"51","13139","Throop St & Taylor St",41.868968,-87.659141,161,148,27,20,133,128,309,261,47
"52","13143","Damen Ave & Melrose Ave",41.9405576666667,-87.6786025,42,48,29,23,13,25,90,38,52
"53","13144","Seeley Ave & Roscoe St",41.943403,-87.679618,96,101,53,53,41,43,197,84,106
"54","13146","Clark St & Armitage Ave",41.918306,-87.636282,513,433,120,117,383,307,946,690,237
"55","13150","Michigan Ave & 18th St",41.857813,-87.62455,296,296,61,64,231,227,592,458,125
"56","13154","Sheffield Ave & Kingsbury St",41.910522,-87.653106,472,496,152,151,313,341,968,654,303
"57","13155","Racine Ave & Randolph St",41.884069,-87.656853,78,105,24,32,53,73,183,126,56
"58","13156","Aberdeen St & Monroe St",41.880419,-87.655519,285,278,68,63,214,213,563,427,131
"59","13157","Aberdeen St & Jackson Blvd",41.87772613,-87.65478743,304,332,82,81,217,247,636,464,163
"60","13158","Peoria St & Jackson Blvd",41.8775933333333,-87.6493961666667,323,334,100,97,221,234,657,455,197
"61","13160","May St & Taylor St",41.8694821,-87.6554864,205,189,49,49,150,136,394,286,98
"62","13162","Halsted St & 21st St",41.8537798107274,-87.6466029882431,22,24,5,5,17,18,46,35,10
"63","13163","Morgan St & 18th St",41.858095,-87.6510913333333,68,54,21,21,44,30,122,74,42
"64","13164","Racine Ave & 18th St",41.858166,-87.656495,176,182,25,25,149,151,358,300,50
"65","13165","Racine Ave & 13th St",41.8650383333333,-87.6570541666667,25,31,13,10,11,21,56,32,23
"66","13179","Clark St & Lincoln Ave",41.9156916666667,-87.634593,361,364,107,100,245,261,725,506,207
"67","13191","Sedgwick St & Webster Ave",41.922167,-87.638888,322,296,84,80,236,216,618,452,164
"68","13192","Halsted St & Dickens Ave",41.919936,-87.64883,229,292,72,71,151,221,521,372,143
"69","13193","Larrabee St & Webster Ave",41.9218428333333,-87.6440661666667,387,400,85,82,296,312,787,608,167
"70","13194","Ogden Ave & Race Ave",41.891795,-87.658751,254,286,126,132,127,151,540,278,258
"71","13196","Carpenter St & Huron St",41.894556,-87.653449,171,153,84,74,87,78,324,165,158
"72","13197","Elizabeth (May) St & Fulton St",41.8866164860277,-87.6580399274826,92,110,28,27,64,83,202,147,55
"73","13206","Loomis St & Jackson Blvd",41.877945,-87.662007,112,115,20,19,91,96,227,187,39
"74","13213","State St & 29th St",41.841707,-87.626938,9,4,2,1,7,3,13,10,3
"75","13215","Rhodes Ave & 32nd St",41.8367331666667,-87.6133928333333,53,44,21,15,32,29,97,61,36
"76","13216","State St & 33rd St",41.8347708333333,-87.6258298333333,199,188,49,51,149,136,387,285,100
"77","13217","Calumet Ave & 33rd St",41.8349,-87.61793,89,93,12,10,75,82,182,157,22
"78","13221","Wood St & Milwaukee Ave",41.9076665,-87.672504,239,243,83,75,151,161,482,312,158
"79","13224","Ashland Ave & Blackhawk St",41.907066,-87.667252,189,206,63,58,123,143,395,266,121
"80","13229","Southport Ave & Belmont Ave",41.9394625,-87.663838,211,210,71,69,138,137,421,275,140
"81","13235","Southport Ave & Waveland Ave",41.9481045,-87.663922,341,343,84,82,251,256,684,507,166
"82","13241","Western Ave & Division St",41.902893,-87.687275,123,126,84,82,38,40,249,78,166
"83","13242","Milwaukee Ave & Rockwell St",41.9201955620057,-87.6926591992378,49,47,27,21,21,25,96,46,48
"84","13243","Milwaukee Ave & Wabansia Ave",41.9125908333333,-87.6813525,214,208,74,73,139,134,422,273,147
"85","13245","Claremont Ave & Hirsch St",41.9077495,-87.685856,32,34,9,8,23,26,66,49,17
"86","13247","Ashland Ave & Chicago Ave",41.895966,-87.667747,147,144,44,43,100,99,291,199,87
"87","13248","Ashland Ave & Augusta Blvd",41.899643,-87.6677,131,119,22,18,107,98,250,205,40
"88","13249","Ashland Ave & Belle Plaine Ave",41.956057,-87.668835,59,56,20,16,39,40,115,79,36
"89","13253","Lincoln Ave & Waveland Ave",41.9488351666667,-87.6752708333333,123,161,67,76,56,84,284,140,143
"90","13256","California Ave & Division St",41.9030116666667,-87.6975378333333,94,80,43,37,48,42,174,90,80
"91","13257","Campbell Ave & North Ave",41.910535,-87.689556,117,116,47,46,67,68,233,135,93
"92","13258","California Ave & North Ave",41.9104215,-87.6969243333333,115,108,39,35,72,70,223,142,74
"93","13259","California Ave & Francis Pl (Temp)",41.918491153687,-87.6974228024483,80,62,45,42,35,19,142,54,87
"94","13263","Columbus Dr & Randolph St",41.8845101666667,-87.6194338333333,721,521,172,161,534,357,1242,891,333
"95","13265","Kingsbury St & Erie St",41.8938080562436,-87.6416972279549,532,487,145,137,382,346,1019,728,282
"96","13266","Stave St & Armitage Ave",41.917741,-87.691392,82,83,40,40,38,42,165,80,80
"97","13268","Damen Ave & Wellington Ave",41.93588,-87.67842,83,60,33,27,50,33,143,83,60
"98","13269","Ashland Ave & Wellington Ave",41.936083,-87.669807,156,147,53,52,103,94,303,197,105
"99","13271","Damen Ave & Clybourn Ave",41.931931,-87.677856,117,120,38,37,75,83,237,158,75
"100","13276","Stockton Dr & Wrightwood Ave",41.93132,-87.638742,303,298,59,57,236,234,601,470,116
"101","13277","Broadway & Belmont Ave",41.940106,-87.645451,356,385,73,73,279,306,741,585,146
"102","13278","Broadway & Cornelia Ave",41.945529,-87.646439,489,497,126,122,360,371,986,731,248
"103","13285","Wood St & Taylor St (Temp)",41.8692652184382,-87.6737308502197,244,281,54,64,187,214,525,401,118
"104","13288","Damen Ave & Charleston St",41.920082,-87.677855,128,143,42,51,56,62,271,118,93
"105","13289","Eckhart Park",41.89637337,-87.66098386,163,170,38,43,122,126,333,248,81
"106","13290","Noble St & Milwaukee Ave",41.900722,-87.6626173333333,235,216,101,92,130,123,451,253,193
"107","13292","Kedzie Ave & Palmer Ct",41.9214855,-87.7073451666667,80,55,19,17,61,37,135,98,36
"108","13294","Greenview Ave & Diversey Pkwy",41.9326466666667,-87.6660003333333,116,122,36,37,77,84,238,161,73
"109","13296","Ashland Ave & Wrightwood Ave",41.92883,-87.668507,88,73,23,22,65,51,161,116,45
"110","13300","Lake Shore Dr & Monroe St",41.880958,-87.616743,329,298,53,49,178,181,627,359,102
"111","13303","Clark St & Chicago Ave",41.89675,-87.63089,374,266,86,78,282,185,640,467,164
"112","13304","Racine Ave & 15th St",41.861267,-87.656625,19,19,3,0,15,12,38,27,0
"113","13307","Laflin St & Cullerton St",41.8549145757657,-87.6635599136353,41,43,10,10,31,30,84,61,20
"114","13319","Ashland Ave & Grace St",41.950687,-87.6687,131,115,32,28,95,84,246,179,60
"115","13323","Broadway & Sheridan Rd",41.952833,-87.649993,270,276,54,52,208,220,546,428,106
"116","13325","Broadway & Waveland Ave",41.9490756666667,-87.6485896666667,587,581,146,144,432,429,1168,861,290
"117","13326","Canal St & Harrison St",41.874255,-87.639573,54,55,16,14,31,31,109,62,30
"118","13331","May St & Cullerton St",41.855136,-87.654127,32,36,2,1,29,35,68,64,3
"119","13332","Loomis St & Lexington St",41.872187,-87.661501,298,270,76,66,215,198,568,413,142
"120","13338","Mies van der Rohe Way & Chicago Ave",41.89691,-87.621743,468,450,132,133,335,313,918,648,265
"121","13341","Canal St & Madison St",41.881849,-87.6402165,216,205,73,68,130,130,421,260,141
"122","13345","Calumet Ave & 35th St",41.831379,-87.618034,45,48,6,6,38,42,93,80,12
"123","13353","Ada St & Washington Blvd",41.8828325,-87.6611611666667,223,214,61,57,160,154,437,314,118
"124","13354","Ashland Ave & 13th St",41.865234,-87.666507,112,150,50,51,60,98,262,158,101
"125","13379","Clarendon Ave & Gordon Ter",41.9578838333333,-87.6494528333333,310,307,78,76,230,227,617,457,154
"126","13389","Clarendon Ave & Junior Ter",41.961004,-87.649603,278,283,70,61,203,217,561,420,131
"127","13398","Blackstone Ave & Hyde Park Blvd",41.802562,-87.590368,140,114,30,21,107,89,254,196,51
"128","13409","Sangamon St & Washington Blvd",41.883165,-87.6511,137,152,56,49,81,102,289,183,105
"129","13420","MLK Jr Dr & Pershing Rd",41.8246,-87.61678,33,33,5,5,23,25,66,48,10
"130","13427","Cityfront Plaza Dr & Pioneer Ct",41.890573,-87.622072,292,261,74,70,207,186,553,393,144
"131","13430","LaSalle St & Illinois St",41.8908941666667,-87.6315781666667,325,346,100,90,221,242,671,463,190
"132","13431","Adler Planetarium",41.866095,-87.607267,118,90,13,9,93,75,208,168,22
"133","13432","Wood St & Hubbard St",41.889899,-87.671473,81,62,35,33,45,26,143,71,68
"134","13434","Ashland Ave & Grand Ave",41.891072,-87.666611,82,91,35,33,44,55,173,99,68
"135","15442","Ashland Ave & Archer Ave",41.83920868403,-87.6656098589,25,27,9,7,14,19,52,33,16
"136","15443","Shields Ave & 28th Pl",41.842733,-87.635491,50,50,7,9,43,41,100,84,16
"137","15445","Wentworth Ave & 33rd St",41.83452988563,-87.6318229814,24,25,4,2,20,22,49,42,6
"138","15446","Racine Ave & 35th St",41.83069611252,-87.6559759116,25,17,2,1,22,15,42,37,3
"139","15449","State St & Pershing Rd",41.8230233333333,-87.626578,6,4,3,3,3,1,10,4,6
"140","15470","Calumet Ave & 51st St",41.8022601666667,-87.6180991666667,19,18,6,5,13,12,37,25,11
"141","15491","63rd St Beach",41.78101637196,-87.5761197602,33,33,5,7,26,24,66,50,12
"142","15529","Mies van der Rohe Way & Chestnut St",41.8985866514,-87.6219152258,468,439,105,99,357,328,907,685,204
"143","15530","Rush St & Superior St",41.89576474564,-87.6259080327,404,419,101,96,292,322,823,614,197
"144","15534","Field Blvd & South Water St",41.88634906269,-87.6175165471,268,276,92,89,166,173,544,339,181
"145","15535","Desplaines St & Randolph St",41.88461618962,-87.6445705849,272,239,84,76,182,161,511,343,160
"146","15539","Desplaines St & Jackson Blvd",41.878287,-87.643909,370,387,96,96,270,290,757,560,192
"147","15541","Buckingham Fountain",41.876511228817,-87.6205480098724,62,45,4,4,38,25,107,63,8
"148","15542","Clinton St & Polk St",41.871447,-87.640925,34,41,7,7,27,34,75,61,14
"149","15544","Shedd Aquarium",41.86722595682,-87.6153553902,133,88,12,7,99,62,221,161,19
"150","15545","Burnham Harbor",41.856268,-87.613348,136,130,9,8,123,115,266,238,17
