"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"112","13304","Racine Ave & 15th St",41.861247,-87.6565363333333,391,360,160,158,217,185,751,402,318
"113","13307","Laflin St & Cullerton St",41.8549145757657,-87.6635599136353,365,346,162,151,176,180,711,356,313
"114","13319","Ashland Ave & Grace St",41.950687,-87.6687,855,811,326,313,506,473,1666,979,639
"115","13323","Broadway & Sheridan Rd",41.9528106666667,-87.6501051666667,1638,1584,537,525,1069,1039,3222,2108,1062
"116","13325","Broadway & Waveland Ave",41.949074,-87.648636,2062,2067,701,691,1305,1311,4129,2616,1392
"117","13326","Canal St & Harrison St",41.8742753333333,-87.6394913333333,363,268,107,75,237,179,631,416,182
"118","13331","May St & Cullerton St",41.855136,-87.654127,250,236,60,60,180,167,486,347,120
"119","13332","Loomis St & Lexington St",41.872187,-87.661501,2314,2229,629,607,1657,1602,4543,3259,1236
"120","13338","Mies van der Rohe Way & Chicago Ave",41.897092,-87.621913,1760,1738,556,539,1118,1106,3498,2224,1095
"121","13341","Canal St & Madison St",41.882091,-87.639833,1505,1507,544,537,905,919,3012,1824,1081
"122","13345","Calumet Ave & 35th St",41.831379,-87.618034,237,220,48,49,182,166,457,348,97
"123","13353","Ada St & Washington Blvd",41.88283,-87.661206,918,892,327,321,574,552,1810,1126,648
"124","13354","Ashland Ave & 13th St",41.865234,-87.666507,323,411,104,116,206,287,734,493,220
"125","13379","Clarendon Ave & Gordon Ter",41.9578665241517,-87.6495051383972,1440,1403,534,527,871,835,2843,1706,1061
"126","13389","Clarendon Ave & Junior Ter",41.961055,-87.6493531666667,1221,1179,469,446,727,701,2400,1428,915
"127","13398","Blackstone Ave & Hyde Park Blvd",41.802562,-87.590368,616,612,137,137,460,453,1228,913,274
"128","13409","Sangamon St & Washington Blvd",41.883165,-87.6511,1254,1275,445,440,788,806,2529,1594,885
"129","13420","MLK Jr Dr & Pershing Rd",41.8246,-87.61678,111,108,44,41,61,58,219,119,85
"130","13427","Cityfront Plaza Dr & Pioneer Ct",41.890573,-87.622072,1819,1625,587,539,1103,962,3444,2065,1126
"131","13430","LaSalle St & Illinois St",41.890762,-87.631697,2763,2745,999,994,1644,1632,5508,3276,1993
"132","13431","Adler Planetarium",41.8661601666667,-87.6073021666667,1160,1132,222,202,768,752,2292,1520,424
"133","13432","Wood St & Hubbard St",41.8899093333333,-87.6714185,506,495,206,185,294,302,1001,596,391
"134","13434","Ashland Ave & Grand Ave",41.8911025,-87.6666183333333,575,662,258,268,292,367,1237,659,526
"135","15442","Ashland Ave & Archer Ave",41.8389561666667,-87.6655756666667,136,140,64,64,66,71,276,137,128
"136","15443","Shields Ave & 28th Pl",41.842733,-87.635491,248,243,50,53,192,185,491,377,103
"137","15445","Wentworth Ave & 33rd St",41.8345308333333,-87.6318271666667,380,325,69,60,300,259,705,559,129
"138","15446","Racine Ave & 35th St",41.83069611252,-87.6559759116,128,140,51,52,72,77,268,149,103
"139","15449","State St & Pershing Rd",41.8230108333333,-87.626589,43,42,30,30,13,9,85,22,60
"140","15470","Calumet Ave & 51st St",41.8023126666667,-87.6180585,135,118,60,50,64,58,253,122,110
"141","15491","63rd St Beach",41.780910964248,-87.5763237476349,101,93,26,23,64,64,194,128,49
"142","15529","Mies van der Rohe Way & Chestnut St",41.8980158333333,-87.6225526666667,2101,2087,696,682,1297,1305,4188,2602,1378
"143","15530","Rush St & Superior St",41.89576474564,-87.6259080327,2268,2268,746,748,1423,1400,4536,2823,1494
"144","15534","Field Blvd & South Water St",41.8850205,-87.6176765,1396,1358,554,543,746,749,2754,1495,1097
"145","15535","Desplaines St & Randolph St",41.88461618962,-87.6445705849,1266,1221,459,442,773,753,2487,1526,901
"146","15539","Desplaines St & Jackson Blvd",41.8781189009123,-87.6439476013184,1568,1528,504,495,1044,1009,3096,2053,999
"147","15541","Buckingham Fountain",41.876535,-87.620473,738,703,161,145,384,386,1441,770,306
"148","15542","Clinton St & Polk St",41.8714275,-87.6409791666667,142,125,40,31,89,90,267,179,71
"149","15544","Shedd Aquarium",41.86722595682,-87.6153553902,2368,2322,573,544,1196,1296,4690,2492,1117
"150","15545","Burnham Harbor",41.856268,-87.613348,1109,1147,196,195,791,838,2256,1629,391
"151","15546","Calumet Ave & 21st St",41.854184,-87.619154,643,592,208,191,368,336,1235,704,399
"152","15550","Canal St & Taylor St",41.8702158333333,-87.6394598333333,726,797,267,266,419,498,1523,917,533
"153","15571","Broadway & Granville Ave",41.99478,-87.660285,738,744,249,251,457,460,1482,917,500
"154","15575","Broadway & Thorndale Ave",41.9898046666667,-87.6601758333333,666,659,203,204,425,424,1325,849,407
"155","15578","Broadway & Ridge Ave",41.9840343333333,-87.6601766666667,804,771,349,332,430,430,1575,860,681
"156","15585","Budlong Woods Library",41.9836596666667,-87.6964293333333,83,84,43,43,38,39,167,77,86
"157","15597","Halsted St & 69th St",41.76906172032,-87.6446135779,4,4,0,0,4,4,8,8,0
"158","15599","Calumet Ave & 71st St",41.7655523333333,-87.6169473333333,6,4,3,2,3,2,10,5,5
"159","15615","Christiana Ave & Lawrence Ave",41.96835449363,-87.7118306675,183,182,108,104,68,69,365,137,212
"160","15621","Albany Ave & Montrose Ave",41.9610636666667,-87.7057765,235,249,160,159,71,83,484,154,319
"161","15622","California Ave & Montrose Ave",41.960999,-87.6954123333333,298,314,142,144,137,158,612,295,286
"162","15623","Campbell Ave & Montrose Ave",41.96152593287,-87.6911650414,283,292,164,163,113,124,575,237,327
"163","15624","Avondale Ave & Irving Park Rd",41.9533273333333,-87.7320376666667,201,156,132,111,61,36,357,97,243
"164","15628","California Ave & Byron St",41.95216219326,-87.698051113,228,226,120,117,92,88,454,180,237
"165","15631","Troy St & Elston Ave",41.94524356848,-87.7066499009,236,257,149,146,72,103,493,175,295
"166","15632","Talman Ave & Addison St",41.9466503333333,-87.6946913333333,396,438,243,247,142,173,834,315,490
"167","15634","Western Ave & Roscoe St",41.9430768333333,-87.6872818333333,296,308,121,122,171,177,604,348,243
