,station_id,station_name,lat,long,start_n,end_n,e_start_n,e_end_n,c_start_n,c_end_n,total,classic,electric
307,20252,W Oakdale Ave & N Broadway,41.94,-87.64,119,103,119,103,0,0,222,0,222
308,20253,N Paulina St & Lincoln Ave,41.94,-87.67,33,21,33,21,0,0,54,0,54
309,20254,W Armitage Ave & N Sheffield Ave,41.92,-87.65,119,111,119,111,0,0,230,0,230
310,20255,N Damen Ave & W Chicago Ave,41.9,-87.68,29,21,29,21,0,0,50,0,50
311,20256,N Sheffield Ave & W Wellington Ave,41.94,-87.65,54,47,54,47,0,0,101,0,101
312,20257,N Southport Ave & W Newport Ave,41.94,-87.66,44,33,44,33,0,0,77,0,77
313,20260,Ping Tom Park (East),41.86,-87.63,2,3,2,3,0,0,5,0,5
314,21544,State St & Chicago Ave,41.89653317,-87.628655,667,587,273,245,378,319,1254,697,518
315,301,Monticello Ave & Chicago Ave,41.9,-87.72,8,3,8,3,0,0,11,0,11
316,302,Lamon Ave & Chicago Ave,41.9,-87.75,11,3,11,3,0,0,14,0,14
317,303,Kildare Ave & Division St,41.9,-87.73,16,14,16,14,0,0,30,0,30
318,304,Lavergne Ave & Division St,41.9,-87.75,5,4,5,4,0,0,9,0,9
319,305,Menard Ave & Division St,41.9,-87.77,9,5,9,5,0,0,14,0,14
320,307,Leamington Ave & Hirsch St,41.91,-87.75,7,5,7,5,0,0,12,0,12
321,308,Major Ave & Bloomingdale Ave,41.91,-87.77,3,2,3,2,0,0,5,0,5
322,309,Narragansett & McLean,41.92,-87.79,14,13,14,13,0,0,27,0,27
323,310,North Ave & New England Ave,41.91,-87.8,4,3,4,3,0,0,7,0,7
324,312,Lockwood Ave & Wrightwood Ave,41.93,-87.76,32,24,32,24,0,0,56,0,56
325,313,Long Ave & Belden Ave,41.92,-87.76,20,11,20,11,0,0,31,0,31
326,314,Narragansett & Wrightwood,41.93,-87.79,30,27,30,27,0,0,57,0,57
327,316,Lamon Ave & Belmont Ave,41.94,-87.75,45,28,45,28,0,0,73,0,73
328,317,Long Ave & Belmont Ave,41.94,-87.76,18,11,18,11,0,0,29,0,29
329,318,Oak Park & Wellington,41.93,-87.8,26,11,26,11,0,0,37,0,37
330,319,Roscoe & Harlem,41.94,-87.81,9,2,9,2,0,0,11,0,11
331,320,Orange & Addison,41.94,-87.82,38,35,38,35,0,0,73,0,73
332,321,Kostner Ave & Wrightwood Ave,41.93,-87.74,43,21,43,21,0,0,64,0,64
333,322,Cicero Ave & Grace St,41.95,-87.75,8,3,8,3,0,0,11,0,11
334,323,Narragansett & Irving Park,41.95,-87.79,29,25,29,25,0,0,54,0,54
335,324,Meade Ave & Addison St,41.95,-87.78,22,19,22,19,0,0,41,0,41
336,325,Harlem Ave & Grace St,41.95,-87.81,11,6,11,6,0,0,17,0,17
337,326,Harlem & Irving Park,41.95,-87.81,43,28,43,28,0,0,71,0,71
338,327,Plainfield & Irving Park,41.95,-87.83,7,5,7,5,0,0,12,0,12
339,329,Central Park Ave & Douglas Blvd,41.86,-87.72,7,3,7,3,0,0,10,0,10
340,330,Keeler Ave & Roosevelt Rd,41.87,-87.73,4,1,4,1,0,0,5,0,5
341,331,Halsted St & Clybourn Ave,41.90963467,-87.64813667,945,973,416,409,521,550,1918,1071,825
342,332,Harding Ave & 26th St,41.84,-87.72,9,7,9,7,0,0,16,0,16
343,333,Kildare & Cermak,41.85,-87.73,10,5,10,5,0,0,15,0,15
344,334,Lawndale Ave & 30th St,41.84,-87.72,7,2,7,2,0,0,9,0,9
345,335,Komensky Ave & 31st St,41.84,-87.73,35,29,35,29,0,0,64,0,64
346,336,La Villita Park (Albany/30th),41.84,-87.7,16,10,16,10,0,0,26,0,26
347,337,Hoyne Ave & 34th St,41.83,-87.68,2,1,2,1,0,0,3,0,3
348,338,California Ave & 36th St,41.83,-87.69,7,4,7,4,0,0,11,0,11
349,339,Sacramento Ave & Pershing Rd,41.82,-87.7,5,8,5,8,0,0,13,0,13
350,340,Pulaski & Ann Lurie Pl,41.82,-87.72,4,3,4,3,0,0,7,0,7
351,341,Archer Ave & 43rd St,41.82,-87.7,10,12,10,12,0,0,22,0,22
352,342,Kedzie Ave & 45th St,41.81,-87.7,13,4,13,4,0,0,17,0,17
353,343,Pulaski Rd & 51st St,41.8,-87.72,55,38,55,38,0,0,93,0,93
354,344,Springfield Ave & 47th St,41.81,-87.72,11,6,11,6,0,0,17,0,17
355,345,Artesian Ave & 55th St,41.79,-87.69,19,15,19,15,0,0,34,0,34
356,346,Kedzie Ave & 57th St,41.79,-87.7,15,11,15,11,0,0,26,0,26
357,347,Komensky Ave & 55th St,41.79,-87.72,4,0,4,0,0,0,0,0,0
358,348,Western Ave & 62nd St,41.78,-87.68,5,4,5,4,0,0,9,0,9
359,349,Spaulding Ave & 63rd St,41.78,-87.71,2,3,2,3,0,0,5,0,5
360,350,Hamlin Ave & 62nd Pl,41.78,-87.72,10,7,10,7,0,0,17,0,17
361,351,Mulligan Ave & Wellington Ave,41.93,-87.78,22,17,22,17,0,0,39,0,39
362,352,Sayre & Diversey,41.93,-87.8,14,7,14,7,0,0,21,0,21
363,353,Meade Ave & Diversey Ave,41.93,-87.78,12,2,12,2,0,0,14,0,14
364,354,Parkside Ave & Armitage Ave,41.92,-87.77,3,0,3,0,0,0,0,0,0
365,355,Central Ave & Parker Ave,41.93,-87.77,13,4,13,4,0,0,17,0,17
366,356,Lavergne & Fullerton,41.92,-87.75,20,16,20,16,0,0,36,0,36
367,357,Lamon Ave & Armitage Ave,41.92,-87.75,6,2,6,2,0,0,8,0,8
368,358,Kilpatrick Ave & Parker Ave,41.93,-87.74,28,12,28,12,0,0,40,0,40
369,359,Kilbourn & Belden,41.92,-87.74,41,21,41,21,0,0,62,0,62
370,360,Kilbourn & Roscoe,41.94,-87.74,13,11,13,11,0,0,24,0,24
371,361,Kenosha & Wellington,41.93,-87.73,20,18,20,18,0,0,38,0,38
372,362,Lawndale Ave & 16th St,41.86,-87.72,7,1,7,1,0,0,8,0,8
373,363,Tripp Ave & 15th St,41.86,-87.73,1,0,1,0,0,0,0,0,0
374,364,Homan Ave & Fillmore St,41.87,-87.71,9,2,9,2,0,0,11,0,11
375,365,Kildare Ave & 26th St,41.84,-87.73,6,2,6,2,0,0,8,0,8
376,366,Spaulding Ave & 16th St,41.86,-87.71,12,10,12,10,0,0,22,0,22
377,367,Mayfield & Roosevelt Rd,41.87,-87.77,6,4,6,4,0,0,10,0,10
378,368,Tripp Ave & 31st St,41.84,-87.73,6,4,6,4,0,0,10,0,10
379,369,Central Park Ave & Ohio St,41.89,-87.72,24,12,24,12,0,0,36,0,36
380,370,Central Park & Augusta Blvd,41.9,-87.72,9,8,9,8,0,0,17,0,17
381,371,Kildare Ave & Chicago Ave,41.9,-87.73,9,3,9,3,0,0,12,0,12
382,373,Augusta Blvd & Laramie Ave,41.9,-87.76,2,1,2,1,0,0,3,0,3
383,374,Kilpatrick Ave & Grand Ave,41.91,-87.74,13,2,13,2,0,0,15,0,15
384,375,Long Ave & North Ave,41.91,-87.76,4,3,4,3,0,0,7,0,7
385,376,Menard Ave & North Ave,41.91,-87.77,3,1,3,1,0,0,4,0,4
386,377,Bloomingdale Ave & Harlem Ave,41.91,-87.81,7,3,7,3,0,0,10,0,10
387,378,Nordica & Medill,41.92,-87.8,11,7,11,7,0,0,18,0,18
388,379,Rockwell St & Archer Ave,41.82,-87.69,22,9,22,9,0,0,31,0,31
389,380,Fairfield Ave & 44th St,41.81,-87.69,2,0,2,0,0,0,0,0,0
390,381,Francisco Ave & 47th St,41.81,-87.7,17,16,17,16,0,0,33,0,33
391,382,Kedzie Ave & 48th Pl,41.8,-87.7,69,42,69,42,0,0,111,0,111
392,383,Campbell Ave & 51st St,41.8,-87.69,13,8,13,8,0,0,21,0,21
393,384,Kedzie Ave & 52nd St,41.8,-87.7,19,7,19,7,0,0,26,0,26
394,385,St Louis Ave & Norman Bobbins Ave,41.79,-87.71,9,6,9,6,0,0,15,0,15
395,386,Rockwell St & 57th St,41.79,-87.69,10,4,10,4,0,0,14,0,14
396,387,St Louis Ave & 59th St,41.79,-87.71,12,10,12,10,0,0,22,0,22
397,388,Richmond St & 59th St,41.79,-87.7,4,2,4,2,0,0,6,0,6
398,389,Maplewood Ave & 59th St,41.79,-87.69,8,6,8,6,0,0,14,0,14
399,390,California Ave & Marquette Rd,41.77,-87.69,5,2,5,2,0,0,7,0,7
400,391,Rockwell St & 63rd St,41.78,-87.69,4,2,4,2,0,0,6,0,6
401,392,Homan Ave & 65th St,41.78,-87.71,14,17,14,17,0,0,31,0,31
402,393,Oketo Ave & Addison St,41.94,-87.81,6,3,6,3,0,0,9,0,9
403,394,Panama Ave & Grace St,41.95,-87.83,7,2,7,2,0,0,9,0,9
404,395,Shabbona Park,41.94,-87.8,12,8,12,8,0,0,20,0,20
405,396,Central Ave & Roscoe St,41.94,-87.77,31,20,31,20,0,0,51,0,51
406,397,Narragansett Ave & School St,41.94,-87.79,12,6,12,6,0,0,18,0,18
407,398,Long & Irving Park,41.95,-87.76,23,17,23,17,0,0,40,0,40
408,399,Lavergne Ave & 46th St,41.81,-87.75,9,10,9,10,0,0,19,0,19
409,400,Lawler Ave & 50th St,41.8,-87.75,21,21,21,21,0,0,42,0,42
410,401,Kildare Ave & 47th St,41.81,-87.73,4,3,4,3,0,0,7,0,7
411,402,Kenneth Ave & 50th St,41.8,-87.73,14,9,14,9,0,0,23,0,23
412,403,Kildare Ave & 55th St,41.79,-87.73,2,0,2,0,0,0,0,0,0
413,404,Pulaski Rd & 60th St,41.78,-87.72,12,3,12,3,0,0,15,0,15
414,406,Kostner Ave & 63rd St,41.78,-87.73,4,3,4,3,0,0,7,0,7
415,407,Tripp Ave & 65th St,41.77,-87.73,21,12,21,12,0,0,33,0,33
416,414,Sacramento Blvd & Fulton Ave,41.89,-87.7,14,8,14,8,0,0,22,0,22
417,415,Western Ave & Lake St,41.88,-87.69,7,7,7,7,0,0,14,0,14
418,416,Washtenaw Ave & Madison St,41.88,-87.69,11,6,11,6,0,0,17,0,17
419,418,Mozart St & Jackson Blvd,41.88,-87.7,4,4,4,4,0,0,8,0,8
420,419,Sacramento Blvd & Polk St,41.87,-87.7,8,5,8,5,0,0,13,0,13
421,420,Washtenaw Ave & Polk St,41.87,-87.69,15,11,15,11,0,0,26,0,26
422,421,Albany Ave & Douglas Blvd,41.86,-87.7,6,8,6,8,0,0,14,0,14
423,422,Albany Ave & 16th St,41.86,-87.7,8,1,8,1,0,0,9,0,9
424,424,Sacramento Ave & 25th St,41.85,-87.7,4,3,4,3,0,0,7,0,7
425,425,Rockwell St & Cermak Rd,41.85,-87.69,35,30,35,30,0,0,65,0,65
426,426,California & 16th St,41.86,-87.7,19,8,19,8,0,0,27,0,27
427,427,Whipple St & Roosevelt Rd,41.87,-87.7,3,1,3,1,0,0,4,0,4
428,428,Milwaukee Ave & Fullerton Ave,41.92,-87.7,84,70,84,70,0,0,154,0,154
429,429,Francisco Ave & Bloomingdale Ave,41.91,-87.7,29,21,29,21,0,0,50,0,50
430,430,Troy St & Grace St,41.95,-87.71,36,32,36,32,0,0,68,0,68
431,431,Western Ave & Grace St,41.95,-87.69,29,19,29,19,0,0,48,0,48
432,432,Sacramento Blvd & Addison St,41.95,-87.7,35,28,35,28,0,0,63,0,63
433,433,Elston Ave & Henderson St,41.94,-87.7,19,14,19,14,0,0,33,0,33
434,434,Albany Ave & Belmont Ave,41.94,-87.71,47,45,47,45,0,0,92,0,92
435,435,Rockwell St & Fletcher St,41.94,-87.69,39,35,39,35,0,0,74,0,74
436,436,Kedzie Ave & George St,41.93,-87.71,82,64,82,64,0,0,146,0,146
437,439,Campbell Ave & Irving Park Rd,41.95,-87.69,11,4,11,4,0,0,15,0,15
438,441,Virginia Ave & Catalpa Ave,41.98,-87.7,15,12,15,12,0,0,27,0,27
439,442,Lincoln Ave & Balmoral Ave,41.98,-87.69,48,47,48,47,0,0,95,0,95
440,443,California Ave & Winona St,41.97,-87.7,45,37,45,37,0,0,82,0,82
441,444,N Shore Channel Trail & Argyle St,41.97,-87.7,23,21,23,21,0,0,44,0,44
442,445,Western Ave & Gunnison St,41.97,-87.69,22,20,22,20,0,0,42,0,42
443,446,Francisco Ave & Montrose Ave,41.96,-87.7,4,1,4,1,0,0,5,0,5
444,452,Richmond St & Lincoln Ave,41.99,-87.7,10,5,10,5,0,0,15,0,15
445,458,Washtenaw Ave & Peterson Ave,41.99,-87.7,7,3,7,3,0,0,10,0,10
446,460,Francisco Ave & Hollywood Ave,41.98,-87.7,2,0,2,0,0,0,0,0,0
447,462,Lincoln Ave & Peterson Ave,41.99,-87.71,23,16,23,16,0,0,39,0,39
448,464,Western Ave & Ardmore Ave,41.99,-87.69,14,13,14,13,0,0,27,0,27
449,465,Troy Ave & 27th St,41.84,-87.7,1,1,1,1,0,0,2,0,2
450,466,California Ave & 29th St,41.84,-87.69,1,2,1,2,0,0,3,0,3
451,471,Damen Ave & 33rd St,41.83,-87.68,9,2,9,2,0,0,11,0,11
452,472,Elston Ave & George St,41.93,-87.69,25,24,25,24,0,0,49,0,49
453,473,Mason Ave & Belmont Ave,41.94,-87.77,9,5,9,5,0,0,14,0,14
454,474,Fullerton & Monitor,41.92,-87.77,19,11,19,11,0,0,30,0,30
455,475,Whipple/Irving Park,41.95,-87.7,12,9,12,9,0,0,21,0,21
456,514,Ridge Blvd & Howard St,42.019276,-87.68452,52,24,13,5,38,18,76,56,18
457,515,Paulina St & Howard St,42.019159,-87.673573,138,147,34,34,97,110,285,207,68
458,517,Clark St & Jarvis Ave,42.015963,-87.675005,76,73,25,19,50,52,149,102,44
459,518,Conservatory Dr & Lake St,41.885502,-87.716866,71,57,45,37,25,17,128,42,82
460,519,Wolcott Ave & Fargo Ave,42.01691083,-87.677642,36,29,21,17,15,12,65,27,38
461,520,Greenview Ave & Jarvis Ave,42.015962,-87.66857,154,147,39,39,110,108,301,218,78
462,523,Eastlake Ter & Rogers Ave,42.02089012,-87.66504002,93,89,41,41,47,44,182,91,82
463,525,Glenwood Ave & Touhy Ave,42.012701,-87.666058,111,105,20,20,89,79,216,168,40
464,527,Western Ave & Howard St,42.01893017,-87.69012417,56,55,25,26,31,27,111,58,51
465,528,Pulaski Rd & Lake St,41.885409,-87.726491,10,9,7,7,3,2,19,5,14
466,530,Laramie Ave & Kinzie St,41.887832,-87.755527,5,6,1,2,2,2,11,4,3
467,534,Karlov Ave & Madison St,41.88085,-87.727907,5,5,3,3,2,2,10,4,6
468,535,Pulaski Rd & Congress Pkwy,41.874325,-87.725704,17,10,12,7,5,3,27,8,19
469,536,Kostner Ave & Lake St,41.88594033,-87.73529283,4,3,2,2,2,1,7,3,4
470,537,Kenton Ave & Madison St,41.88069083,-87.74108383,3,4,2,3,1,1,7,2,5
471,540,Laramie Ave & Madison St,41.880235,-87.75541983,9,5,3,1,5,2,14,7,4
472,543,Laramie Ave & Gladys Ave,41.875806,-87.755285,6,4,3,2,1,2,10,3,5
473,545,Kostner Ave & Adams St,41.877917,-87.735737,4,2,0,0,4,1,6,5,0
474,546,Damen Ave & Pershing Rd,41.823192,-87.676597,29,30,16,15,10,12,59,22,31
475,549,Marshfield Ave & 44th St,41.81401098,-87.66658664,50,51,45,42,5,9,101,14,87
476,553,Elizabeth St & 47th St,41.80839,-87.656526,2,3,1,1,1,2,5,3,2
477,554,Damen Ave & 51st St,41.800908,-87.674684,7,8,3,4,4,4,15,8,7
478,556,Throop St & 52nd St,41.799659,-87.657195,4,3,1,2,2,1,7,3,3
479,557,Seeley Ave & Garfield Blvd,41.794087,-87.675478,1,6,0,0,0,0,7,0,0
480,559,Racine Ave & Garfield Blvd,41.794228,-87.655073,13,11,5,5,7,6,24,13,10
481,560,Marshfield Ave & 59th St,41.786833,-87.666215,5,4,0,0,5,4,9,9,0
482,561,Damen Ave & 59th St,41.78598183,-87.674166,8,7,1,1,5,4,15,9,2
483,562,Racine Ave & 61st St,41.783189,-87.654372,3,5,0,0,2,3,8,5,0
484,564,Racine Ave & 65th St,41.775378,-87.65431967,1,1,1,1,0,0,2,0,2
485,567,May St & 69th St,41.768938,-87.652934,10,7,4,3,6,4,17,10,7
486,569,Woodlawn Ave & 75th St,41.75916,-87.595751,4,3,3,2,1,1,7,2,5
487,570,Evans Ave & 75th St,41.75849,-87.60641,8,8,1,0,5,2,16,7,0
488,571,Vernon Ave & 75th St,41.758361,-87.614138,18,10,4,3,4,0,28,0,7
489,572,State St & 76th St,41.756971,-87.624621,2,3,0,0,1,2,5,3,0
490,573,State St & 79th St,41.750794,-87.624424,19,23,7,6,9,6,42,15,13
491,574,Vernon Ave & 79th St,41.75094,-87.61379,7,6,0,0,0,0,13,0,0
492,575,Cottage Grove Ave & 78th St,41.75316517,-87.60503883,6,6,2,2,1,2,12,3,4
493,576,Greenwood Ave & 79th St,41.751294,-87.597552,6,4,2,2,4,2,10,6,4
494,577,Stony Island Ave & South Chicago Ave,41.751173,-87.585337,2,3,0,0,2,2,5,4,0
495,579,Phillips Ave & 79th St,41.7518355,-87.56518783,36,30,17,13,18,15,66,33,30
496,580,Exchange Ave & 79th St,41.751731,-87.552812,9,5,0,0,8,5,14,13,0
497,582,Phillips Ave & 83rd St,41.74455845,-87.5651474,16,11,15,9,1,2,27,3,24
498,583,Stony Island Ave & 82nd St,41.746559,-87.586005,16,10,11,5,5,5,26,10,16
499,584,Ellis Ave & 83rd St,41.744123,-87.599034,3,2,0,0,3,2,5,5,0
500,585,Cottage Grove Ave & 83rd St,41.743441,-87.604836,11,12,5,3,5,8,23,13,8
501,586,MLK Jr Dr & 83rd St,41.743116,-87.6148,15,15,0,0,8,8,30,16,0
502,587,Wabash Ave & 83rd St,41.743316,-87.622849,6,5,5,3,1,2,11,3,8
503,588,South Chicago Ave & 83rd St,41.74392045,-87.57519305,9,7,5,5,3,2,16,5,10
504,590,Kilbourn Ave & Irving Park Rd,41.953733,-87.740569,19,20,6,6,13,13,39,26,12
505,592,Knox Ave & Montrose Ave,41.960631,-87.745359,24,17,14,12,10,5,41,15,26
506,593,Halsted St & 59th St,41.787539,-87.644874,3,3,0,0,3,2,6,5,0
507,594,Western Blvd & 48th Pl,41.805661,-87.683392,20,26,11,11,5,9,46,14,22
508,595,Wabash Ave & 87th St,41.73661333,-87.62261783,18,16,9,7,5,8,34,13,16
509,596,Benson Ave & Church St,42.048238,-87.683539,298,317,105,105,188,200,615,388,210
510,598,Elmwood Ave & Austin St,42.02576317,-87.68410883,57,58,24,27,29,26,115,55,51
511,599,Valli Produce - Evanston Plaza,42.039742,-87.699413,44,39,30,31,14,8,83,22,61
512,600,Dodge Ave & Church St,42.048308,-87.698224,68,55,17,19,51,36,123,87,36
513,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,334,346,118,115,206,226,680,432,233
514,605,University Library (NU),42.052939,-87.673447,187,196,35,40,136,145,383,281,75
515,620,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,528,450,211,186,312,260,978,572,397
516,623,Michigan Ave & 8th St,41.872773,-87.623981,715,666,220,204,429,380,1381,809,424
517,624,Dearborn St & Van Buren St,41.87633741,-87.62917364,516,405,211,170,285,222,921,507,381
518,631,Malcolm X College Vaccination Site,41.877618,-87.673895,121,127,56,60,58,61,248,119,116
519,632,Clark St & Newport St,41.94454,-87.654678,893,845,371,350,501,480,1738,981,721
520,636,Orleans St & Hubbard St,41.88998833,-87.63682917,556,531,281,268,272,261,1087,533,549
521,637,Wood St & Chicago Ave,41.895634,-87.672069,380,386,131,133,241,243,766,484,264
522,638,Clinton St & Jackson Blvd,41.87831661,-87.64098108,1189,1078,489,444,688,623,2267,1311,933
523,639,Lakefront Trail & Wilson Ave,41.965845,-87.645361,349,321,80,70,232,223,670,455,150
524,642,Latrobe Ave & Chicago Ave,41.894745,-87.756895,6,5,1,1,5,4,11,9,2
525,643,Smith Park,41.892106,-87.68937817,132,133,102,98,29,29,265,58,200
526,644,Western Ave & Fillmore St,41.86865067,-87.68623533,262,275,166,165,95,108,537,203,331
527,646,State St & 54th St,41.796642,-87.625923,8,7,5,5,3,2,15,5,10
528,647,Elizabeth St & 59th St,41.78987217,-87.6547145,1,0,1,0,0,0,0,0,0
529,649,Stewart Ave & 63rd St,41.779835,-87.634774,6,14,2,3,4,11,20,15,5
530,650,Eggleston Ave & 69th St,41.768898,-87.635876,11,3,8,1,2,2,14,4,9
531,651,Michigan Ave & 71st St,41.765286,-87.621748,4,5,1,2,1,3,9,4,3
532,652,Rhodes Ave & 71st St,41.76596417,-87.61178733,3,2,2,2,0,0,5,0,4
533,653,Cornell Dr & Hayes Dr,41.780595,-87.584846,22,25,5,5,11,18,47,29,10
534,654,Racine Ave & Washington Blvd,41.883073,-87.656952,297,291,130,124,155,159,588,314,254
535,655,Hoyne Ave & Balmoral Ave,41.97984883,-87.68190567,128,129,87,92,40,36,257,76,179
536,657,Wood St & Augusta Blvd,41.899181,-87.6722,288,258,129,118,159,140,546,299,247
537,658,Leavitt St & Division St,41.902997,-87.683825,228,206,82,80,141,125,434,266,162
538,660,Sheridan Rd & Columbia Ave,42.004554,-87.66152467,186,195,64,69,111,119,381,230,133
539,661,Evanston Civic Center,42.057044,-87.686554,98,92,27,29,68,56,190,124,56
540,662,Dodge Ave & Mulford St,42.023463,-87.699595,22,26,1,1,19,25,48,44,2
541,665,South Chicago Ave & Elliot Ave,41.747363,-87.580046,5,3,4,2,0,0,8,0,6
542,Bissell St & Armitage Ave - Charging,Bissell St & Armitage Ave - Charging,41.91849683,-87.6522475,19,19,6,6,13,13,38,26,12
543,DIVVY 001,WEST CHI-WATSON,41.9448345,-87.79937667,5,0,5,0,0,0,0,0,0
544,E002,Chicago Ave & Washington St,42.03256655,-87.67928386,161,157,67,70,88,80,318,168,137
545,E006,Central St Metra,42.063598,-87.69873,66,73,25,27,38,46,139,84,52
546,E007,Central St & Girard Ave,42.06427933,-87.68611117,43,46,16,18,26,26,89,52,34
547,E008,Chicago Ave & Sheridan Rd,42.050491,-87.677821,275,279,78,79,185,182,554,367,157
548,E011,Dodge Ave & Main St,42.03463185,-87.6991877,24,24,14,14,10,10,48,20,28
549,E014,Lincolnwood Dr & Central St,42.064854,-87.715297,26,26,2,4,23,21,52,44,6
550,Hastings WH 2,Hastings WH 2,41.86309433,-87.67972875,2,1,2,1,0,0,3,0,3
551,Hubbard Bike-checking (LBS-WH-TEST),Base - 2132 W Hubbard Warehouse,41.8592695,-87.69549867,108,11,108,2,0,0,119,0,110
552,KA1503000001,Shields Ave & 43rd St,41.81629455,-87.63474834,3,3,2,2,1,1,6,2,4
553,KA1503000002,South Shore Dr & 71st St,41.766409,-87.565688,75,71,44,41,24,28,146,52,85
554,KA1503000003,Cottage Grove Ave & 71st St,41.76571904,-87.60495971,7,7,0,0,7,5,14,12,0
555,KA1503000004,Lake Park Ave & 35th St,41.83127424,-87.60879919,121,116,32,33,74,66,237,140,65
556,KA1503000005,Wentworth Ave & 35th St,41.830777,-87.632504,70,53,33,22,34,28,123,62,55
557,KA1503000007,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,489,424,154,135,312,272,913,584,289
558,KA1503000009,Princeton Ave & 47th St,41.80931771,-87.63344929,28,30,11,11,15,18,58,33,22
559,KA1503000010,Halsted St & 51st St,41.80183164,-87.6452139,5,4,0,0,5,2,9,7,0
560,KA1503000011,Halsted St & 56th St,41.793072,-87.64502417,4,5,4,3,0,0,9,0,7
561,KA1503000012,Clark St & Lake St,41.88604808,-87.63125217,731,753,273,278,443,447,1484,890,551
562,KA1503000013,Princeton Ave & Garfield Blvd,41.794982,-87.633124,25,17,10,9,14,5,42,19,19
563,KA1503000014,Ellis Ave & 60th St,41.78509715,-87.60107276,1629,1558,413,392,1211,1154,3187,2365,805
564,KA1503000015,Wabash Ave & Adams St,41.87947235,-87.62568861,607,624,254,246,324,346,1231,670,500
565,KA1503000018,Jeffery Blvd & 71st St,41.76663824,-87.57645011,10,13,1,1,9,10,23,19,2
566,KA1503000019,Stony Island Ave & 75th St,41.75866967,-87.58688287,20,21,9,9,11,12,41,23,18
567,KA1503000020,South Shore Dr & 74th St,41.76218896,-87.55927465,25,24,8,7,17,16,49,33,15
568,KA1503000021,Stony Island Ave & 64th St,41.778881,-87.586647,15,9,10,5,4,3,24,7,15
569,KA1503000022,Clark St & Montrose Ave,41.96154333,-87.66618367,302,248,126,129,174,115,550,289,255
570,KA1503000023,Stony Island Ave & 67th St,41.7734585,-87.58533974,24,20,15,7,7,11,44,18,22
571,KA1503000024,Yates Blvd & 75th St,41.758768,-87.56644,18,20,1,1,13,15,38,28,2
572,KA1503000025,Wentworth Ave & 63rd St,41.78007963,-87.62974631,22,11,6,6,12,5,33,17,12
573,KA1503000027,Prairie Ave & 43rd St,41.81665889,-87.61941246,39,31,12,12,26,19,70,45,24
574,KA1503000028,Jeffery Blvd & 76th St,41.75712007,-87.57583936,9,6,0,0,9,6,15,15,0
575,KA1503000029,South Shore Dr & 67th St,41.773643,-87.567514,52,45,13,14,35,24,97,59,27
576,KA1503000030,Jeffery Blvd & 67th St,41.77351755,-87.57714283,23,22,10,10,12,11,45,23,20
577,KA1503000031,Cottage Grove Ave & 67th St,41.77372095,-87.60563486,29,18,15,7,14,9,47,23,22
578,KA1503000032,Union Ave & Root St,41.819102,-87.643278,19,25,9,10,10,15,44,25,19
579,KA1503000033,Eberhart Ave & 61st St,41.78414169,-87.61330783,24,21,18,17,6,4,45,10,35
580,KA1503000034,LaSalle St & Adams St,41.87934437,-87.63198522,336,344,102,91,217,249,680,466,193
581,KA1503000038,Shields Ave & 31st St,41.838464,-87.635406,151,145,27,27,118,117,296,235,54
582,KA1503000040,Loomis St & Archer Ave,41.84163254,-87.65743495,56,64,29,31,26,32,120,58,60
583,KA1503000041,McClurg Ct & Erie St,41.89486667,-87.61804533,923,1015,371,373,523,619,1938,1142,744
584,KA1503000043,Kingsbury St & Kinzie St,41.88917683,-87.63850577,2084,1977,850,810,1220,1148,4061,2368,1660
585,KA1503000044,Rush St & Hubbard St,41.890173,-87.626185,487,492,197,197,269,279,979,548,394
586,KA1503000045,Stony Island Ave & 71st St,41.76648367,-87.58646283,25,28,12,13,11,13,53,24,25
587,KA1503000046,Dorchester Ave & 63rd St,41.78040565,-87.59141599,50,44,21,17,27,25,94,52,38
588,KA1503000047,Perry Ave & 69th St,41.76929309,-87.62819593,9,4,2,2,5,2,13,7,4
589,KA1503000049,Rainbow Beach,41.757871,-87.549386,14,15,0,0,10,13,29,23,0
590,KA1503000051,Halsted St & 47th Pl,41.80818433,-87.64564617,41,45,35,37,6,8,86,14,72
591,KA1503000052,Ellis Ave & 53rd St,41.79933626,-87.60095811,302,276,58,57,237,214,578,451,115
592,KA1503000053,MLK Jr Dr & 63rd St,41.78009767,-87.61588433,28,21,15,10,12,9,49,21,25
593,KA1503000054,Cottage Grove Ave & 63rd St,41.780601,-87.605836,53,56,22,22,29,27,109,56,44
594,KA1503000055,Halsted & 63rd - Kennedy-King Vaccination Site,41.77938114,-87.64462081,18,8,9,5,9,3,26,12,14
595,KA1503000059,Lake Park Ave & 53rd St,41.79958867,-87.58635317,294,301,97,98,189,197,595,386,195
596,KA1503000064,Dusable Harbor,41.886976,-87.612813,720,717,172,166,420,436,1437,856,338
597,KA1503000065,Woodlawn Ave & Lake Park Ave,41.8140955,-87.59700467,78,68,26,20,46,46,146,92,46
598,KA1503000066,Wood St & 35th St,41.8301425,-87.67031367,72,66,44,44,27,22,138,49,88
599,KA1503000068,Leavitt St & Archer Ave,41.82879202,-87.68060446,49,36,20,14,23,16,85,39,34
600,KA1503000069,Dorchester Ave & 49th St,41.805772,-87.592464,70,58,18,16,47,37,128,84,34
